pl_name,hostname,pl_rade,pl_bmasse,pl_orbsmax,pl_orbeccen,pl_eqt,pl_insol,st_teff,st_rad,st_mass,st_age,st_spectype,disc_year,density_proxy,spectral_class,pl_orbeccen_filled,flux_score,temp_score,radius_score,density_score,eccentricity_score,stellar_score,EHS
Kepler-449 c,Kepler-449,2.764,8.07,0.1979,0.05,661.0,45.09,5649.18,1.467,1.02,9.77,,2015.0,0.3821724870779366,,0.05,0.022371349003678622,0.12739662851114705,0.013275965284957045,0.3033565715294916,0.9862071167439163,,0.1913926174558603
Kepler-169 e,Kepler-169,2.2,5.48,0.105,0.0,595.0,28.548,4997.0,0.763,0.825,0.79,,2014.0,0.5146506386175806,,0.0,0.052726363115628276,0.23574607655586352,0.13533528323661262,0.47896032773222,1.0,,0.276816347659558
HD 12484 b,HD 12484,13.2,947.1334,0.297,0.07,524.3,11.9305,5920.0,1.001848,1.01,,F8,2016.0,0.4118028598658764,F,0.07,0.19988932478655888,0.40392295485989027,1.666017665520094e-90,0.33919686703462987,0.973144963058051,0.75,0.37449110517788586
Kepler-1003 b,Kepler-1003,1.78,3.82,0.04333,0.0,1157.0,814.925,6109.0,1.17,1.11,3.16,,2016.0,0.6773347480527512,,0.0,7.730894370239395e-06,3.830040834826177e-05,0.4295573582107391,0.7222725613416914,1.0,,0.3037039065665637
Kepler-213 b,Kepler-213,1.62,3.26,0.036,0.0,1326.0,833.469,5696.0,1.195,1.07,1.62,,2014.0,0.7667831424372601,,0.0,7.1425710196192345e-06,5.930349512335377e-07,0.5863203954586984,0.8436909108897891,1.0,,0.3548647934476044
HD 86950 b,HD 86950,13.0,1144.188,2.72,0.17,416.76,4.9065,4805.0,8.8,1.66,,K1 III,2016.0,0.5207956304050979,K,0.17,0.5154421944330538,0.7210269815485171,1.3838965267367376e-87,0.4879145031230426,0.8516705072294409,0.9,0.5420244459532152
HD 127506 b,HD 127506,5.67,27.333243,0.287,0.24,354.8,2.6404,4595.32,0.735766,0.73,,K3V,2022.0,0.1499484516663953,K,0.24,0.7811782800992472,0.8829378198973679,7.000995918647069e-14,0.10455036532775594,0.7261490370736909,0.9,0.5899520742444441
TOI-1347 c,TOI-1347,1.6,6.4,0.0546,0.0,1000.0,183.6642,5464.0,0.83,0.913,1.4,,2024.0,1.5624999999999998,,0.0,0.0008094331477125334,0.0009703900052560061,0.6065306597126333,0.7809904299423263,1.0,,0.3527077779114572
Kepler-54 c,Kepler-54,1.23,0.7,0.0809,0.0,395.0,3.07,3705.0,0.5,0.51,4.83,M1 V,2012.0,0.3761687428494352,M,0.0,0.719219554645829,0.7827045382418681,0.9291619554873688,0.2963713672731705,1.0,0.5,0.7268153241346217
Kepler-1150 b,Kepler-1150,1.02,1.04,0.0382,0.0,1432.0,153.741,4754.0,0.72,0.76,4.68,,2016.0,0.980015227928926,,0.0,0.001304761519523427,3.016412598340675e-08,0.9994445987368581,0.9987526813158768,1.0,,0.4706945697549004
Kepler-390 c,Kepler-390,0.79,0.418,0.101,0.0,630.0,41.351,5166.0,0.776,0.787,3.24,,2014.0,0.8478031149665644,,0.0,0.026537293722509465,0.17242162389375282,0.9155777428619776,0.9301706994161368,1.0,,0.4908838432039848
Kepler-1092 b,Kepler-1092,2.07,4.94,0.2996,0.0,508.0,17.016,5862.0,1.0,0.99,3.8,,2016.0,0.5569496207500039,,0.0,0.12194553919852594,0.44927841745206165,0.20389729069936785,0.541497071609058,1.0,,0.37090733363626255
Kepler-259 c,Kepler-259,2.7,7.75,0.217,0.0,530.0,15.054,5938.0,0.898,0.867,0.4,,2014.0,0.3937407915460041,,0.0,0.1457008058518799,0.3885581275123641,0.018063013419781258,0.317082127305727,1.0,,0.293479579270555
Kepler-1765 b,Kepler-1765,2.49508857,6.78,0.0917,0.0,855.0,126.48,5692.0,1.064,0.946,11.9,,2021.0,0.4364874826430419,,0.0,0.002161830758190016,0.011108996538242306,0.04484383261464653,0.37071104795852305,1.0,,0.17506132743056185
Kepler-138 b,Kepler-138,0.64,0.07,0.0753,0.02,452.0,9.9,3841.0,0.535,0.535,2.21,M1 V,2014.0,0.26702880859375,M,0.02,0.25238719315123687,0.6156279347257119,0.7716686738745262,0.18657981887305491,0.9977802450856064,0.5,0.533992126403723
HD 219415 b,HD 219415,13.8,317.83,3.2,0.4,221.26,0.4071,4820.0,2.9,1.0,7.233,K0 III,2012.0,0.1209365649038534,K,0.4,0.8093094467241363,0.9858709207179428,1.4923747614759729e-99,0.0893805989679854,0.41111229050718734,0.9,0.5845508347721399
K2-285 d,K2-285,2.48,6.5,0.1178,0.0,619.9,24.61,4975.0,0.787,0.83,,K2 V,2018.0,0.4261458997683864,K,0.0,0.06803275473704905,0.18930418277487726,0.04772870776316415,0.3573322881053878,1.0,0.9,0.3351479956024093
HD 140901 c,HD 140901,13.4,572.0911326,11.8,0.77,76.76,0.0057,5610.0,0.95,1.06,3.2,G7 IV,2022.0,0.2377665855673736,G,0.77,0.0009168377032072263,0.6722542108750319,1.7947362817303916e-93,0.16273627935388826,0.03710925465390488,1.0,0.3046646050015875
Kepler-1536 b,Kepler-1536,3.14,10.0,0.8507,0.0,166.0,0.193,4434.0,0.67,0.71,2.95,,2016.0,0.3230063466871047,,0.0,0.4921713868024388,0.905731386310459,0.0017284062194009545,0.23877077905768826,1.0,,0.504013980132177
TOI-1824 b,TOI-1824,2.7438269,16.0,0.151,0.0,528.67,14.6287,5165.0,0.8123,0.8801,2.5,,2024.0,0.7745507058626331,,0.0,0.15172273162204764,0.39211862849941503,0.014647039822429325,0.8531366238214205,1.0,,0.3583499752376739
Kepler-509 b,Kepler-509,2.49,6.76,0.23702,0.0,584.0,28.481,6060.0,1.2,1.1,4.27,,2016.0,0.4378734920002908,,0.0,0.05294428323938323,0.2584604745032964,0.045799952626326156,0.37252284679618053,1.0,,0.24863581284163336
Kepler-431 b,Kepler-431,0.764,0.37,0.0719,0.0,1032.0,577.545,6004.0,1.092,1.071,4.34,,2015.0,0.8297010665094114,,0.0,2.511208106265644e-05,0.0005278953471810146,0.894588001690401,0.9133552281873177,1.0,,0.4357235061723692
GJ 649 b,GJ 649,10.8,81.99972901,1.112,0.083,120.74,0.0352,3734.0,0.5,0.51,0.44,M1.0,2009.0,0.0650940286430549,M,0.083,0.053179575595097874,0.7982592616593475,1.1747395985334206e-58,0.06512780734931518,0.962450904702723,0.5,0.3507046174358478
DMPP-4 b,DMPP-4,3.53,12.2,0.04853,0.063,1645.69,1222.8464,6400.0,1.38,1.25,2.15,F5-F8 V,2023.0,0.2773548179953353,F,0.063,1.7803478083964069e-06,3.1683234621280895e-11,0.0001377405260243942,0.1955527363840531,0.9781913242622374,0.75,0.22990239926312267
Kepler-184 d,Kepler-184,2.49,6.76,0.179,0.0,559.0,18.557,5788.0,0.873,0.872,2.95,,2014.0,0.4378734920002908,,0.0,0.10700521388321338,0.31499453169676334,0.045799952626326156,0.37252284679618053,1.0,,0.2778382176647521
Kepler-813 b,Kepler-813,2.14,5.22,0.1439,0.0,817.0,56.04,5743.0,0.93,0.95,3.98,,2016.0,0.5326343646712809,,0.0,0.014318905074835865,0.019292285075657487,0.1644744565771548,0.5053036512048003,1.0,,0.22454522319970757
Kepler-1140 b,Kepler-1140,2.77,8.1,0.1478,0.0,500.0,13.051,4850.0,0.73,0.76,5.01,,2016.0,0.3811059346051387,,0.0,0.17751575308907452,0.4722189612556538,0.01289068914400147,0.30210872024959035,1.0,,0.3195432239731279
TOI-1799 b,TOI-1799,1.642,4.0,0.072502,0.0,922.72,164.26,5690.0,0.957,1.01,5.1,,2024.0,0.903525747387418,,0.0,0.0010944821579311776,0.003798591343707527,0.5641415972726802,0.9713336504411625,1.0,,0.3658764980080901
K2-65 b,K2-65,1.58,3.12,0.1014,,723.51,45.0,5213.0,0.84,0.87,,,2016.0,0.7910124756865075,,0.0,0.022460695698678708,0.06432735881297354,0.6267407992029929,0.8724178106934763,1.0,,0.38949480776142426
Kepler-104 d,Kepler-104,3.58,5.54022107,0.257,0.0,515.0,16.012,5711.0,1.349,0.818,13.18,,2014.0,0.1207474630095971,,0.0,0.1333409291342767,0.42955735821073915,9.659341372218383e-05,0.08928777492675732,1.0,,0.2684644707072202
K2-72 d,K2-72,1.01,1.01,0.05,0.11,416.92,5.4,3360.47,0.330989,0.271365,,,2016.0,0.9802960494069208,,0.11,0.4747338915185055,0.7205603685713258,0.9998611207557263,0.9987874679961609,0.9349874032704532,,0.7719355974961155
Kepler-11 g,Kepler-11,3.33,25.0,0.466,0.15,376.0,5.65,5663.0,1.065,0.961,8.5,,2010.0,0.6770290567601391,,0.15,0.4558810186197183,0.8327577462002039,0.000531323821698128,0.7218272249829517,0.8824969025845955,,0.5188946840188996
HD 148164 b,HD 148164,13.7,390.9309,0.993,0.587,337.89,2.1682,6032.0,1.34,1.21,2.41,F8,2018.0,0.1520331514187278,F,0.587,0.8547957468832701,0.9177003100974619,5.1523361054208974e-98,0.10571332804488197,0.14744910372769693,0.75,0.5350552419175678
TOI-1269 c,TOI-1269,2.22999162,5.6,,,757.0,54.6767,5554.02,0.848906,0.9027,3.1,,2026.0,0.5049848323485533,,0.0,0.01508002185574155,0.042849984314261104,0.12230695513681093,0.46498503782141937,1.0,,0.21564693780740204
Kepler-402 b,Kepler-402,1.22,1.98,0.051,0.0,1311.0,619.844,6090.0,1.264,1.072,1.4,,2014.0,1.09039963697402,,0.0,1.981748660743676e-05,8.836542241315629e-07,0.9349874032704532,0.993635888566253,1.0,,0.45454847130966186
K2-184 b,K2-184,1.47,2.76,0.1685,,533.0,14.0501,5245.0,0.75,0.84,,,2018.0,0.8688745524587732,,0.0,0.16050983581427317,0.38058337732311315,0.7357936579875285,0.9476871096174694,1.0,,0.5390253846793454
Kepler-372 d,Kepler-372,1.69,3.5,0.201,0.0,660.0,53.471,6509.0,1.137,1.202,2.349,,2014.0,0.7251167386155118,,0.0,0.015799643707579383,0.12869468021566227,0.5162056739454964,0.7896799650809154,1.0,,0.3669387979614331
2MASS J11550485-7919108 b,2MASS J11550485-7919108,12.1,6356.56814,587.0,,2506.0,0.0,3021.0,0.600455,0.58846,,,2024.0,3.5881169996404303,,0.0,,3.1107694396341936e-28,4.801277241771782e-75,0.0053370317746706,1.0,,0.1675561719624451
HD 25723 b,HD 25723,13.3,794.5710175,1.49,0.04,698.4,39.6333,4766.0,13.76,2.12,0.95,K1 III,2020.0,0.3377363433032805,K,0.04,0.02881268313559542,0.08564499426454203,5.5446225904777875e-92,0.25395362768090984,0.9911505004882849,0.9,0.28384258245372673
TOI-7155 b,TOI-7155,2.40821473,6.38,,,914.0,116.253,4673.03,0.670748,0.755,,,2026.0,0.4568094224287247,,0.0,0.002672199648124655,0.004389620509222666,0.06365597286698918,0.3977029094393054,1.0,,0.18123230533082832
TOI-941 b,TOI-941,6.51165317,34.6,,,1000.0,166.575,5745.88,1.1849,1.078,,,2026.0,0.1253147859845994,,0.0,0.0010542445502766656,0.0009703900052560061,4.744588617786035e-19,0.09155119556456368,1.0,,0.12895618670009026
Kepler-1499 b,Kepler-1499,1.19,1.81,0.23225,0.0,409.0,7.371,5097.0,0.78,0.82,4.68,,2016.0,1.074082623657471,,0.0,0.35159312792507585,0.7434527989747526,0.9510973184771085,0.9957214952984409,1.0,,0.7369181823546885
HD 187123 b,HD 187123,14.2,166.218,0.0426,0.0103,1450.9,738.4255,5790.0,1.15043,1.04,7.4,G3 V,1998.0,0.0580514429564891,G,0.0103,1.090113774723748e-05,1.7219728149090134e-08,7.956743891951627e-106,0.06249244323038629,0.9994107847666237,1.0,0.2561930515280834
Kepler-1073 b,Kepler-1073,2.3,5.9,0.0805,0.0,905.0,128.55,5792.0,1.0,1.0,3.72,,2016.0,0.4849182214185913,,0.0,0.002074500698222628,0.005086069231012701,0.09563444483253869,0.43644567353304986,1.0,,0.19330270040067166
HD 1666 b,HD 1666,12.7,2040.0,0.94,0.63,436.47,6.0778,6317.0,1.93,1.5,1.76,F7 V,2015.0,0.995907503626031,F,0.63,0.42607635817653156,0.6625614231372624,2.6900579025827697e-83,0.999947662224135,0.11025052530448522,0.75,0.4625511929244474
OGLE-TR-10 b,OGLE-TR-10,14.011,197.046,0.0434,0.0,1702.0,818.5035,5950.0,1.17,1.14,3.1,G2 V,2004.0,0.0716407665263768,G,0.0,7.612806140830545e-06,4.299112542476609e-12,7.741938267328544e-103,0.0676583868834078,1.0,1.0,0.2567677418907358
Kepler-436 b,Kepler-436,2.73,7.9,0.339,0.19,322.0,1.69,4651.0,0.697,0.729,3.0,,2015.0,0.388274751274389,,0.19,0.9304115497733239,0.9454327687208741,0.015657495115004038,0.3105534308823549,0.8182760289835492,,0.6325928072907023
Kepler-84 b,Kepler-84,2.23,40.0,0.0827,0.0,985.0,222.19,6039.0,1.43,1.0,3.98,,2012.0,3.6069938528709007,,0.0,0.0004766290167067936,0.0012795459378999237,0.12230345334690061,0.004943405853391189,1.0,,0.1474471737605599
8 UMi b,8 UMi,13.5,524.41687155,0.462,0.062,1126.38,247.8402,4847.0,10.73,1.51,1.7,K0,2015.0,0.2131450984301173,K,0.062,0.00034873711061821484,7.550672710122849e-05,5.650222616572702e-95,0.1444510637598154,0.9788708597154762,0.9,0.24743447797060397
Kepler-1093 b,Kepler-1093,1.95,4.46,0.17543,0.0,776.0,98.8,6166.0,1.2,1.13,2.95,,2016.0,0.6014936192450986,,0.0,0.003980031082778228,0.03360728231268989,0.28551171363831906,0.6087954638418613,1.0,,0.26552747452362646
KOI-351 e,KOI-351,2.66,7.56,0.42,0.0,450.0,10.228,6080.0,1.2,1.2,0.53,,2013.0,0.40167692678471,,0.0,0.24262979664286066,0.6216907477471932,0.021770003951548343,0.3266975981290581,1.0,,0.3788463050745521
Kepler-778 b,Kepler-778,1.68,3.46,0.0453,0.0,977.0,216.568,5102.0,0.77,0.81,5.25,,2016.0,0.7297065651657489,,0.0,0.0005124077737426853,0.0014795016069213452,0.5261219640934566,0.7958791387892913,1.0,,0.3355721281911063
HD 101581 b,HIP 56998,0.956,0.827,0.046,,834.0,80.0,4675.0,0.63,0.653,6.88,K4/5V,2025.0,0.9465244409961706,K,0.0,0.0065374348533797704,0.01513852439084298,0.996135486526273,0.9911034499367098,1.0,0.9,0.5379995058904392
TOI-1883 b,TOI-1883,5.65,27.2,0.0468,,524.92,17.9436,3477.0,0.494,0.492,,M,2024.0,0.1508077153116265,M,0.0,0.11262010282562852,0.4022385010877145,9.06971917709906e-14,0.10502849852053651,1.0,0.5,0.2941055757760218
Kepler-1522 b,Kepler-1522,1.73,3.64,0.0288,0.0,1374.0,1513.457,5706.0,0.93,0.96,3.89,,2016.0,0.7030125439455267,,0.0,7.95149440599292e-07,1.5937395148069836e-07,0.4770476543010144,0.7590938643459462,1.0,,0.31919899759640935
Kepler-1245 b,Kepler-1245,1.44,2.67,0.0484,0.0,1043.0,194.344,5306.0,0.83,0.86,4.57,,2016.0,0.8941775977366255,,0.0,0.000693065599857326,0.0004256896492857509,0.7642281651714905,0.9656103021705954,1.0,,0.4113706677425637
HD 159868 b,HD 159868,13.3,704.94694,2.32,0.024,255.69,0.668,5534.0,2.13,1.19,7.57,G5 V,2006.0,0.2996411856142703,G,0.024,0.958252988808872,0.9999940487677087,5.5446225904777875e-92,0.21592585043123938,0.9968051145430329,1.0,0.7108351534531869
K2-220 b,K2-220,2.37,6.21,0.1104,,761.0,79.7,5612.0,1.026,0.91,,,2018.0,0.4664945369433249,,0.0,0.006594043490439511,0.04074386511313009,0.0737698213684017,0.41087643797252305,1.0,,0.19486928466608064
Kepler-154 f,Kepler-154,1.5,2.86,0.08832,0.0,838.0,139.884,5769.0,0.98,0.98,4.47,,2016.0,0.8474074074074074,,0.0,0.0016700702749523945,0.014284039270340053,0.7066482778577162,0.9298201855904034,1.0,,0.3971599994745761
Kepler-1938 b,Kepler-1938,1.82828927,4.0,0.0938,0.0,527.0,18.25,4522.0,0.655,0.646,,,2021.0,0.6545235239816557,,0.0,0.10976404573800726,0.396610733289965,0.3856344275298118,0.688678155161286,1.0,,0.4150092460171597
TOI-2322 c,TOI-2322,1.874,18.1,0.1362,0.0,496.8,10.15,4664.0,0.662,0.703,3.9,K4,2025.0,2.7502350666937105,K,0.0,0.2448992968034688,0.48150411575630536,0.3461306794740054,0.09133502599338317,1.0,0.9,0.4708852858462677
WASP-53 c,WASP-53,,5196.5205,3.73,0.8369,110.47,0.0247,4953.0,0.798,0.839,,,2017.0,,,0.8369,0.027651159506676026,0.7701950294158324,,,0.020422458934329084,,0.2963528030059425
WASP-68 b,WASP-68,14.79588,343.2564,0.06206,0.0,1490.0,843.4794,5910.0,1.79,1.49,5.7,G0,2014.0,0.1059732472524529,G,0.0,6.848066166502379e-06,5.2485578149218966e-09,1.5764814795287274e-115,0.08226891195253222,1.0,1.0,0.2582286042615064
Kepler-658 b,Kepler-658,1.63,3.29,0.0188,0.0,871.0,223.745,4103.0,0.6,0.63,3.09,,2016.0,0.7596841838140166,,0.0,0.0004673048053757759,0.008710727211861743,0.5762290736718001,0.8348743571216926,1.0,,0.35363790834146536
HD 76700 b,HD 76700,9.6,66.7443,0.05,0.09,1424.61,723.1837,5644.0,1.37,0.99,11.0,G6 V,2002.0,0.0754397922092014,G,0.09,1.1715625271642548e-05,3.7465534699805065e-08,2.44515120245555e-45,0.0691632116884594,0.9559974818331,1.0,0.2525190057515808
Kepler-227 b,Kepler-227,3.11,9.85,0.09,0.0,793.0,104.641,5854.0,1.091,0.954,3.98,,2014.0,0.3274575916654363,,0.0,0.00346324395926318,0.026834953665477005,0.0020632513354787298,0.24329537607664778,1.0,,0.15408822305608438
Kepler-260 b,Kepler-260,2.01,4.7,0.075,0.0,782.0,132.134,5250.0,0.862,1.013,1.15,,2014.0,0.5787748960945134,,0.0,0.001933935149649371,0.031066894881955215,0.242487393492083,0.5743762624038865,1.0,,0.25015525612071604
Kepler-1089 b,Kepler-1089,1.83,4.01,0.0497,0.0,584.0,26.266,3753.0,0.49,0.52,3.72,,2016.0,0.6543213683899467,,0.0,0.060921721351497114,0.2584604745032964,0.3841179717199286,0.6883775248265378,1.0,,0.36774573184138004
HD 235088 b,HD 235088,1.982,4.15,0.0706,0.0,805.0,70.0,5075.0,0.772,0.849,0.7,K V,2023.0,0.5330121958913558,K,0.0,0.008841356459822858,0.022794180883612344,0.26201883489600136,0.5058614159610719,1.0,0.9,0.34475908386698567
NGTS-34 b,NGTS-34,3.65,19.1,0.257,,624.0,36.0339,6134.0,1.367,1.266,2.7,F8 V,2025.0,0.3927848911487159,F,0.0,0.034535625860952664,0.18231624316093797,5.809260270742283e-05,0.31593482432506587,1.0,0.75,0.28920225605047384
K2-138 f,K2-138,2.904,1.63,0.10447,0.062,653.0,51.0,5356.3,0.863,0.935,2.8,G8 V,2017.0,0.0665576176206349,G,0.062,0.017427313946347518,0.13806233402161092,0.006506053536199432,0.06568672827664843,0.9788708597154762,1.0,0.2877262647973614
TOI-1683.01,TOI-1683,2.6382,7.45,0.036507593,,929.25,163.056,4402.0,0.7,0.694661,,,2024.0,0.4057262666241485,,0.0,0.0011162001723799384,0.003404479272756416,0.024056259270719124,0.33166529396010375,1.0,,0.1634561495856476
Kepler-18 c,Kepler-18,5.49,17.3,0.0752,0.0,899.0,126.081,5345.0,1.108,0.972,10.0,,2011.0,0.104551211537324,,0.0,0.002179215824552757,0.005604418357058429,6.913439840278705e-13,0.08161728896585801,1.0,,0.12920872532267522
Kepler-831 b,Kepler-831,1.27,2.15,0.05984,0.0,992.0,266.249,5732.0,0.97,0.99,4.17,,2016.0,1.0496083984293951,,0.0,0.0002831667140101839,0.0011254047840462873,0.903707077873196,0.9980791961759515,1.0,,0.44805318567946606
Kepler-221 c,Kepler-221,2.93,9.3,0.059,0.0,860.0,119.836,5243.0,0.821,0.854,1.78,,2014.0,0.3697260810780672,,0.0,0.0024769447872270323,0.010303078962692466,0.005664864960925403,0.28898188045327383,1.0,,0.15613060356100908
K2-257 b,K2-257,0.83,0.498,0.0216,,789.0,89.1463,3725.0,0.5,0.52,,,2018.0,0.8709536942952534,,0.0,0.005083223462402153,0.02831255310690697,0.9438386963005431,0.9492904523866071,1.0,,0.45956482468911913
Kepler-27 d,Kepler-27,2.7061946,7.78,0.06578,0.0,810.0,88.2,5251.0,0.817,0.926,1.62,,2021.0,0.3925568207119601,,0.0,0.005212303683589304,0.021273087559681585,0.01754134764018202,0.31566143430318677,1.0,,0.16544953693081027
BD+55 362 b,BD+55 362,14.0,228.83645304,0.78,0.27,259.06,0.7996,5012.0,0.896193,0.909,,K3,2021.0,0.0833952088338192,K,0.27,0.9869831069103251,0.9997939762258131,1.1519512724636078e-102,0.07240256352126746,0.6669768108584744,0.9,0.6556425094107181
TOI-270 c,TOI-270,2.33,6.2,0.04526,0.0044,489.0,47.0639,3506.0,0.38,0.386,,M,2019.0,0.4901442660591618,M,0.0044,0.02052829327383811,0.5043675554587188,0.0857083045457577,0.44381267133994157,0.9998924502283358,0.5,0.34251775747618257
Kepler-412 b,Kepler-412,15.031269,299.07803,0.02897,0.0038,1850.0,2144.307,5750.0,1.287,1.167,5.37,G3 V,2014.0,0.0880638301546006,G,0.0038,2.0237231122462533e-07,1.546321372205409e-14,1.764785566241462e-119,0.07436006954730207,0.9999197809954942,1.0,0.2574280356473605
TOI-2158 b,TOI-2158,10.76062147,260.61929374,0.075,0.07,1188.0,81.4989,5673.0,1.41,1.12,8.0,,2022.0,0.2091676419990606,,0.07,0.0062641144089331325,1.8810177090425228e-05,3.4241863888254214e-58,0.14164598003202217,0.973144963058051,,0.13299868817253963
Kepler-651 b,Kepler-651,2.37,6.21,0.14078,0.0,574.0,27.223,5522.0,0.87,0.92,3.55,,2016.0,0.4664945369433249,,0.0,0.057281386573466195,0.2802670164642098,0.0737698213684017,0.41087643797252305,1.0,,0.266135715302519
HD 151450 b,HD 151450,6.94,38.45723725,0.16,0.496,795.0,66.5618,6091.98,1.17184,1.14,,,2022.0,0.1150534564014681,,0.496,0.009883639539618806,0.026121409853918233,5.216736662027001e-22,0.08652841228893511,0.2549327343318423,,0.049225066491489514
HD 134987 b,HD 134987,13.5,511.7063,0.81,0.23,339.45,2.7435,5736.0,1.22,1.1,8.4,G5 V,1999.0,0.2079789869430473,G,0.23,0.7658100095208493,0.9147106152189578,5.650222616572702e-95,0.14081560421450645,0.7453593045429804,1.0,0.6130121162997526
CoRoT-8 b,CoRoT-8,6.39,69.92,0.063,0.0,870.0,100.3041,5080.0,0.77,0.88,3.0,K1 V,2010.0,0.267977817124372,K,0.0,0.003837692512731487,0.008845800078554643,2.993348872838431e-18,0.187392208254402,1.0,0.9,0.256467803969334
K2-411 b,K2-411,0.9898,0.937,0.0511,,1428.52,619.038,5711.0,1.375,1.018,,,2022.0,0.9662672107372384,,0.0,1.9904529426737243e-05,3.34115268911922e-08,0.9997919416471417,0.9964503740220705,1.0,,0.47012753946623226
TOI-6281 b,TOI-6281,1.92416074,4.36,,,2240.0,4181.02,4533.23,0.874219,0.65,,,2026.0,0.6120155287628318,,0.0,1.2302645393394692e-08,4.071695697050776e-22,0.3053756557993272,0.6247446057839543,1.0,,0.26299952331049675
HD 3167 e,HD 3167,2.83,8.41,0.3885,0.15,374.8,3.5579,5261.0,0.88,0.837,7.8,K0 V,2022.0,0.3710536339276618,K,0.15,0.6557572307591146,0.8357711060311735,0.009549657395020299,0.29049547319669744,0.8824969025845955,0.9,0.5853026979531467
Kepler-1381 b,Kepler-1381,2.25,5.69,0.1728,0.0,649.0,29.701,5747.0,0.94,0.96,4.07,,2016.0,0.4995336076817558,,0.0,0.04916487295407803,0.1436392975481456,0.11416176000968695,0.4571662559128728,1.0,,0.2465506533427921
Kepler-1325 b,Kepler-1325,2.86,8.55,0.2004,0.0,564.0,18.153,5550.0,0.91,0.93,4.79,,2016.0,0.3654837020771786,,0.0,0.11065688815530231,0.30315456136999824,0.008188701014374083,0.2841766680777903,1.0,,0.2568829897923283
COCONUTS-2 b,COCONUTS-2 A,12.57647635,2383.7130525,7506.0,,493.0,0.0,3552.0,0.366,0.4,0.414,M3 V,2021.0,1.1983316754793614,M,0.0,,0.4926038389924208,1.458953448985209e-81,0.9697365686835145,1.0,0.5,0.49399256622244747
Kepler-703 b,Kepler-703,8.2,51.1,0.0535,0.0,1038.0,373.108,6185.0,1.27,1.18,2.69,,2016.0,0.0926785740195296,,0.0,0.00010240514276196054,0.000469607884392089,5.380186160021215e-32,0.07633677090766647,1.0,,0.12676847053333595
Kepler-616 c,Kepler-616,3.41,11.5,0.4024,0.0,413.0,6.86,5753.0,0.97,0.98,3.89,,2016.0,0.290024511106312,,0.0,0.3785369065389146,0.7319449300668629,0.0003137840474755507,0.20696538253275792,1.0,,0.42562647965984957
TOI-1408 b,TOI-1408,25.0,593.0,0.05778,0.0023,1293.0,465.179,6117.0,1.53,1.312,2.7,F8 V,2023.0,0.037952,F,0.0023,5.100397704041006e-05,1.4154684805552865e-06,0.0,0.05544847281634142,0.9999706115429603,0.75,0.21805494252388638
HAT-P-32 b,HAT-P-32,22.19382,216.1244,0.03397,0.159,1835.7,1841.0,6001.0,1.367,1.132,2.7,,2011.0,0.0197700433831736,,0.159,3.712627175375582e-07,2.7279084414963318e-14,1.1528282460146008e-271,0.0496548778040919,0.8689671122021958,,0.10807328448978071
TOI-5502 b,TOI-5502,4.1287378,15.9,,,870.0,95.1955,6088.71,1.32375,1.244,,,2026.0,0.2259150762213379,,0.0,0.004350811216359869,0.008845800078554643,1.2456742100040558e-06,0.15373524547095713,1.0,,0.13909486647263367
HIP 91258 b,HIP 91258,13.7,346.4347,0.06,0.02,1024.97,166.6086,5519.0,0.89,0.97,2.4,G5 V,2013.0,0.1347285650783848,G,0.02,0.001053674821959209,0.0006047638472548281,5.1523361054208974e-98,0.09635935448171576,0.9977802450856064,1.0,0.25979833143167297
CD Cet b,CD Cet,1.82,3.95,0.0185,,464.0,8.6,3130.0,0.175,0.161,3.0,M5.0 V,2020.0,0.6552136427755314,M,0.0,0.2973340262339362,0.5792549906481445,0.39302231447550895,0.6897041093445175,1.0,0.5,0.5127593785176665
K2-22 b,K2-22,2.3,444.962,0.009,0.19,2100.0,114.0,3879.0,0.58,0.595292,,M0 V,2015.0,36.57121722692529,M,0.19,0.0028054507270668843,3.3161493215613567e-19,0.09563444483253869,0.0,0.8182760289835492,0.5,0.17665585454662938
Kepler-1322 b,Kepler-1322,1.61,3.22,0.0183,0.0,1666.0,2651.424,5488.0,0.87,0.9,4.47,,2016.0,0.7715751707110063,,0.0,8.521664559114706e-08,1.5556967607614928e-11,0.5964227474494663,0.8495436587393155,1.0,,0.3579281607895266
HAT-P-16 b,HAT-P-16,14.68376472,1341.56043,0.0413,0.0462,1566.0,1597.59,6140.0,1.158,1.218,0.5,F8,2010.0,0.4237385622332237,F,0.0462,6.456283136483157e-07,4.673173680983709e-10,1.1377316090209483e-113,0.3542539006179642,0.9882120290073675,0.75,0.24674675446307506
Kepler-1999 b,Kepler-1999,3.29,10.8,0.0713,0.0,577.0,26.17,4406.0,0.628,0.632,,,2023.0,0.3032746160915434,,0.0,0.061304675837293286,0.273610422507264,0.0006867967079823137,0.21937842676123842,1.0,,0.226027594680584
Kepler-1285 b,Kepler-1285,0.97,0.871,0.12758,0.0,874.0,181.591,6170.0,1.28,1.2,2.75,,2016.0,0.9543396156126016,,0.0,0.0008348951816890244,0.008316510692811063,0.9982016190284373,0.9935059570888153,1.0,,0.4716034652335923
TOI-3688 A b,TOI-3688 A,13.08088048,311.47183886,0.0456,0.0,1534.0,924.3,5950.0,1.302,1.199,3.3,,2023.0,0.139157896146412,,0.0,4.946990175527255e-06,1.3168642429794276e-09,9.25322045870871e-89,0.09868932205395162,1.0,,0.12925902260742575
